Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
580363;4024297218265;NAT;Weizenkeimöl konv.;D;##;4;250ml;1;5,87;9,39;;;;;100ml;0,4
580447;4024297217060;NAT;Leinöl, nativ, Demeter;USA;DD;4;250ml;1;3,31;5,29;;;;;100ml;0,4
580487;4024297219156;NAT;Sonnenblumenöl, nativ;D;EG;6;0,75l;1;3,06;4,99;;;;;1l;1,333
580501;4024297219255;NAT;Olivenöl aus Spanien, nativ ex;E;EG;6;0,75l;1;6,76;10,39;;;;;1l;1,333
580521;4024297219354;NAT;Bratöl Sonnenblume high oleic;I;EG;6;0,75l;1;3,44;5,49;;;;;1l;1,333
580645;4024297010654;NAT;Hanföl nativ;LT;EG;4;250ml;1;6,05;9,99;;;;;100ml;0,4
580836;4024297011606;NAT;Dijon-Senf Tube, vegan;CH;DD;8;100ml;1;1;1,59;;;;;;1
580984;4000799109324;MOU;Mount Hagen entkoffeiniert ins;D;C%;6;100g;1;4,02;6,29;;;;;;1
581120;4016249118198;ALO;Frucht Pur Winterpflaume;D;C%;6;225g;1;1,83;2,99;;;;;100g;0,444
581222;4019339960660;DAV;VB Palmfett, desodoriert;CO;EG;10;kg;1;3,36;;;;;;;1
581722;4018462400609;BYO;Bratöl,aus high oleic Sonnenbl;A;EG;6;0,75l;1;3,43;5,49;;;;;1l;1,333
581727;9004145007383;STN;Alles Liebe Gewürz-Blüten-Misc;A;C%;6;40g;1;2,64;4,49;;;;;100g;2,5
581737;4018462400708;BYO;Brat-Olive;TN;EG;6;0,75l;1;5,6;8,99;;;;;1l;1,333
581742;4018462400401;BYO;Sonnenblumenöl extra mild deso;F;EG;6;0,75l;1;3,74;5,99;;;;;1l;1,333
581757;4018462400722;BYO;Brat-Olive;TN;EG;5;l;1;7,19;56,99;;;;;;1
581762;4018462400654;BYO;Bratöl, desodoriert, high-olei;F;EG;5;l;1;3,99;33,99;;;;;;1
581777;4018462400432;BYO;Rapsöl, nativ;I;EG;5;l;1;3,79;28,99;;;;;;1
581782;4018462400456;BYO;Sonnenblumenöl, desodoriert, e;F;EG;5;l;1;3,84;28,99;;;;;;1
581800;4018462400418;BYO;Rapsöl, extra mild;F;EG;5;l;1;3,99;30,99;;;;;;1
581820;4018462400630;BYO;VB Rapsöl, extra mild;A;EG;10;l;1;3,89;;;;;;;1
581885;9004145007567;STN;Gewürz-Blüten-Probier mal!;A;C%;8;48g;1;3,05;4,99;;;;;100g;2,083
581949;9004145077386;STN;Alles Liebe Gewürz Blüten Misc;A;C%;6;30g;1;2,99;5,39;;;;;100g;3,333
581960;4018462402108;BYO;Olivenöl,nativ extra, mild;TN;EG;5;l;1;6,69;45,15;;;;;1l;0,2
581969;9004145077393;STN;Glücks Gewürz-Blüten-Zubereitu;A;C%;6;28g;1;2,77;4,99;;;;;100g;3,571
581980;4018462404003;BYO;Kürbiskernöl, 1. Pressung;A;BA;6;0,25l;1;7,37;11,99;;;;;1l;4
581985;4018462408100;BYO;"VB Haselnussöl nativ ""Piemont""";F;EG;6;100ml;1;6,15;9,99;;;;;1l;10
582027;4018462409008;BYO;Erdnussöl,nativ;D;EG;6;0,25l;1;4,68;7,49;;;;;1l;4
582040;4018462400883;BYO;Olivenöl,nativ extra, mild;TN;EG;10;l;1;6,39;86,25;;;;;;1
582101;4018462402023;BYO;Olivenöl,nativ extra, mild;TN;EG;6;0,75l;1;6,15;9,99;;;;;1l;1,333
582156;4018462407608;BYO;Leinöl, nativ;USA;EG;6;250ml;1;4,26;6,99;;;;;100ml;0,4
582161;4018462405024;BYO;Sesamöl,nativ;D;EG;6;0,25l;1;3,04;4,99;;;;;1l;4
582191;4018462405109;BYO;Rapsöl nativ, Dose;D;EG;6;250ml;1;2,12;3,49;;;;;1l;4
582225;4018462409527;BYO;Mandelöl, nativ;I;EG;6;0,1l;1;4,82;7,99;;;;;;1
582302;4260221611010;EFK;Honig-Senf-Dressing;D;DB;6;250ml;1;2,49;3,99;;;;;100ml;0,4
582342;4260221611713;EFK;Sylter Dressing;D;DB;6;250ml;1;2,49;3,99;;;;;100ml;0,4
582382;4260221611614;EFK;Französische Vinaigrette;D;DB;6;250ml;1;2,49;3,99;;;;;100ml;0,4
582400;4260221611027;EFK;VB Honig-Senf-Dressing;D;DB;6;1l;1;9,05;;;;;;;1
582450;4260221611218;EFK;Gartenkräuter Vinaigrette;D;DB;6;250ml;1;2,49;3,99;;;;;100ml;0,4
582507;4018462406106;BYO;Beikostöl;I;C%;6;0,25l;1;2,92;4,79;;;;;1l;4
582800;4018462603543;BYO;Tomatenmark Doppelfrucht Tube;I;EG;8;150g;1;1,23;1,99;;;;;100g;0,666
582810;4018462603567;BYO;Tomaten-Paprika Mark Tube;I;C%;8;150g;1;1,23;1,99;;;;;100g;0,666
582820;4018462603550;BYO;Tomaten-Gemüse Mark Tube;I;C%;8;150g;1;1,23;1,99;;;;;100g;0,666
582920;4018462192009;BYO;Knoblauch Sauce;D;C%;6;250ml;1;2,03;3,29;;;;;100ml;0,4
582940;4018462193006;BYO;Curry-Mango Sauce;D;C%;6;250ml;1;2,03;3,29;;;;;100ml;0,4
582960;4018462194003;BYO;Chili-Paprika Sauce;D;C%;6;250ml;1;2,03;3,29;;;;;100ml;0,4
583000;4018462195000;BYO;Asia Sauce;D;C%;6;250ml;1;2,03;3,29;;;;;100ml;0,4
583020;4018462196007;BYO;Barbecue Sauce;D;C%;6;250ml;1;2,03;3,29;;;;;100ml;0,4
583080;4018462603444;BYO;Tomatenmark Doppelfrucht Tube;I;EG;8;130ml;1;1,16;1,89;;;;;100ml;0,769
583165;9004145077409;STN;Schutzengel Gewürz-Blüten-Zube;A;C%;6;35g;1;2,77;4,99;;;;;100g;2,857
583300;4260355582187;BPL;Protein-Kürbiskernmehl;A;C%;4;250g;1;2,43;3,99;;;;;1kg;2
583310;4260355582200;BPL;Protein-Walnussmehl;A;C%;4;250g;1;2,43;3,99;;;;;1kg;2
583320;4260355582163;BPL;Protein-Leinmehl;F;EG;4;250g;1;1,83;2,99;;;;;1kg;2
583330;4260355582149;BPL;Frühstücksheld Protein-Pulver;D;C%;4;300g;1;6,06;9,99;;;;;1kg;2
583340;4260355582590;BPL;Kinderheld Protein-Pulver;D;C%;4;300g;1;9,26;14,99;;;;;1kg;2
583406;3445020210706;BPL;Sonnenblumenöl nativ;F;EG;6;0,5l;1;1,99;3,29;;;;;1l;2
583426;3445020210508;BPL;Sonnenblumenöl nativ;F;EG;6;1l;1;3,51;5,79;;;;;;1
583466;3445020220705;BPL;Olivenöl mittel fruchtig nativ;F;EG;6;0,5l;1;4,24;6,99;;;;;1l;2
583486;3445020220507;BPL;Olivenöl mittel fruchtig nativ;F;EG;6;1l;1;7,88;12,99;;;;;;1
583500;4260355580978;BPL;Leindotteröl nativ Deutschland;D;EG;4;100ml;1;2,41;3,99;;;;;;1
583502;4260355581012;BPL;Senföl, nativ Deutschland;D;EG;4;100ml;1;2,86;4,79;;;;;;1
583510;3445020004510;BVN;Biovenue Olivenöl nativ extra;D;EG;6;1l;1;6,62;9,49;;;;;;1
583515;3445020120340;BPL;OiB Olivenöl nativ extra;F;EG;3;l;1;6,97;34,99;;;;;;1
583520;3445020004534;BVN;Biovenue Sonnenblumenöl nativ;D;EG;6;1l;1;2,82;3,99;;;;;;1
583530;3445020004558;BVN;Biovenue Bratöl;D;EG;6;1l;1;3,49;5,49;;;;;;1
583535;3445020004572;BVN;Biovenue Brat-Olivenöl;D;EG;6;1l;1;6,8;9,99;;;;;;1
583540;3445020223706;BPL;Olivenöl mild, nativ extra;F;EG;6;0,5l;1;4,1;6,79;;;;;1l;2
583549;8001505007336;RDA;DolceD? Apfelsüße im Dispenser;I;C%;12;350g;1;3,14;4,79;;;;;1kg;2,857
583550;8001505007008;RDA;Nuss-Nougat-Aufstrich;I;C%;6;270g;1;3,44;5,29;;;;;1kg;3,7
583560;3445020223508;BPL;Olivenöl mild, nativ extra;F;EG;6;1l;1;7,26;11,99;;;;;;1
583570;4260355581463;BPL;VB Kokosöl nativ 2,5l;D;EG;2,5;l;1;9,22;37,99;;;;;;1
583580;3445020222709;BPL;Olivenöl fruchtig nativ extra;F;EG;6;0,5l;1;4,24;6,99;;;;;1l;2
583604;3445020222501;BPL;Olivenöl fruchtig,nativ extra;F;EG;6;1l;1;7,88;12,99;;;;;;1
583624;3445020204705;BPL;Bratöl, gedämpft;F;EG;6;0,5l;1;2,43;3,99;;;;;1l;2
583644;3445020204507;BPL;Bratöl, gedämpft;F;EG;6;1l;1;4,24;6,99;;;;;;1
583684;3445020205719;BPL;Salatöl, nativ;F;EG;6;0,5l;1;2,56;4,29;;;;;1l;2
583748;3445020230704;BPL;Distelöl, nativ;F;EG;6;0,5l;1;4,14;6,79;;;;;1l;2
583780;3445020208901;BPL;Avocadoöl, nativ;F;EG;6;0,25l;1;6,06;9,99;;;;;1l;4
583788;3445020240703;BPL;Sesamöl, nativ;F;EG;6;0,5l;1;4,56;7,49;;;;;1l;2
583820;3445020001878;BPL;Omega Orange;F;C%;4;100ml;1;4,25;6,99;;;;;;1
583828;4260355580930;BPL;Schwarzkümmelöl;F;C%;4;100ml;1;5,65;9,99;;;;;;1
583848;4260355580992;BPL;Hanföl, nativ Deutschland;D;EG;4;0,1l;1;3,38;5,49;;;;;;1
583875;3445020001892;BPL;Omega Green;F;C%;4;100ml;1;4,25;6,99;;;;;;1
583895;3445020001915;BPL;Omega Blue;F;97;4;100ml;1;4,25;6,99;;;;;;1
583903;4019339405079;DAV;Sonnenblumenkerne aus Europa;CZ;EG;8;250g;1;0,92;1,49;;;;;100g;0,4
583906;3445020296700;BPL;Rapsöl, nativ;F;EG;6;0,5l;1;2,29;3,79;;;;;1l;2
583923;4019339405116;DAV;Sonnenblumenkerne aus Europa;CZ;EG;6;500g;1;1,53;2,49;;;;;1kg;2
583945;4260355580039;BPL;Omega Pink;F;97;4;100ml;1;4,25;6,99;;;;;;1
583960;4260355580497;BPL;Rapsöl, nativ Deutschland;D;EG;6;0,5l;1;3,33;5,49;;;;;1l;2
583970;4260355580473;BPL;Sonnenblumenöl nativ Deutschla;D;EG;6;0,5l;1;2,43;3,99;;;;;1l;2
583980;4260355580510;BPL;Leinöl, nativ Deutschland;D;EG;6;250ml;1;4,13;6,79;;;;;100ml;0,4
583990;4260355581722;BPL;Bratöl mit Ghee;F;99;6;0,5l;1;5,46;8,99;;;;;1l;2
584010;3445020205566;BPL;Kokosöl nativ;F;EG;6;400ml;1;4,11;6,79;;;;;1l;2,5
584012;4260355580534;BPL;Kokosfett, desodoriert;F;EG;6;400ml;1;3,6;5,99;;;;;1l;2,5
584023;3445020202909;BPL;Kürbiskernöl, geröstet;F;EG;6;250ml;1;7,3;11,99;;;;;100ml;0,4
584043;3445020295901;BPL;Leinöl, nativ;F;EG;6;250ml;1;3,03;4,99;;;;;100ml;0,4
584063;3445020241908;BPL;Sesamöl mild, geröstet;F;EG;6;250ml;1;3,21;5,29;;;;;100ml;0,4
584073;4260355581036;BPL;Woköl mit geröstetem Erdnussöl;F;EG;6;250ml;1;3,31;5,49;;;;;100ml;0,4
584083;3445020291958;BPL;Walnussöl, geröstet;F;EG;6;100ml;1;3,63;5,99;;;;;;1
584107;3445020271950;BPL;Haselnussöl, geröstet;F;EG;6;100ml;1;5,31;8,79;;;;;;1
584152;3445020226905;BPL;O'range Olivenöl mit Orange;F;C%;6;250ml;1;3,64;5,99;;;;;100ml;0,4
584167;3445020225908;BPL;O'Citron Olivenöl mit Zitrone;F;C%;6;250ml;1;3,64;5,99;;;;;100ml;0,4
584201;3445020206952;BPL;Arganöl, geröstet Berberart;F;EG;6;100ml;1;4,84;7,99;;;;;;1
584210;4260355580374;BPL;Olivenöl & Chili;F;C%;4;100ml;1;3,04;4,99;;;;;;1
584221;3445020206907;BPL;Arganöl, geröstet Berberart;F;EG;6;250ml;1;10,3;16,99;;;;;100ml;0,4
584240;4260355580350;BPL;Olivenöl & Knoblauch;F;C%;4;100ml;1;3,04;4,99;;;;;;1
584250;4260355581586;BPL;Sojaöl, nativ Deutschland;D;EG;4;0,1l;1;1,3;3,99;;;;;;1
584261;3445020205283;BPL;Kokosöl nativ;F;EG;6;200ml;1;2,43;3,99;;;;;100ml;0,5
584280;4260355580053;BPL;Kokosöl nativ;D;EG;4;1l;1;9,69;15,99;;;;;;1
584290;4260355580336;BPL;Olivenöl & Basilikum;F;C%;4;100ml;1;3,04;4,99;;;;;;1
584340;8001505004014;RDA;Nuss-Nougat-Aufstrich vegan;I;C%;6;270g;1;3,44;5,29;;;;;1kg;3,7
584360;8001505007466;RDA;Nuss-Nougat-Aufstrich;I;C%;6;700g;1;7,1;10,99;;;;;1kg;1,429
584400;4260221613014;EFK;vegane Mayo natur;D;DB;6;125g;1;1,88;2,99;;;;;100g;0,8
584420;4260221613113;EFK;vegane Mayo mit Knoblauch;D;DB;6;125g;1;1,88;2,99;;;;;100g;0,8
584440;4260221613311;EFK;vegane Mayo mit Zitrone;D;DB;6;125g;1;1,88;2,99;;;;;100g;0,8
584460;4260221613410;EFK;vegane Remoulade;D;DB;6;125g;1;1,88;2,99;;;;;100g;0,8
584470;4260221615018;EFK;Tomatenketchup;D;C%;6;250ml;1;1,9;2,99;;;;;100ml;0,4
584480;4260221615117;EFK;Red Curry Ketchup;D;C%;6;250ml;1;1,9;2,99;;;;;100ml;0,4
584490;4260221615216;EFK;Smoked Ketchup;D;C%;6;250ml;1;1,9;2,99;;;;;100ml;0,4
584500;4260221613519;EFK;Sauce Hollandaise;D;C%;6;125g;1;1,9;2,99;;;;;100ml;0,4
584612;4250085788263;GRN;green Olivenöl nativ extra;E;EG;5;l;1;6,8;;;;;;;1
584632;4250085788256;GRN;green Bratöl;D;EG;5;l;1;3,69;;;;;;;1
584652;4250085788249;GRN;green Sonnenblumenöl;D;EG;5;l;1;2,98;;;;;;;1
584672;4250085778059;GRN;green Bratöl;D;EG;6;0,75l;1;2,81;4,29;;;;;1l;1,333
584692;4250085778080;GRN;green Sonnenblumenöl;D;EG;6;0,75l;1;2,3;3,59;;;;;1l;1,333
584701;4250085778011;GRN;green Olivenöl nativ extra;E;EG;6;0,5l;1;3,63;5,59;;;;;1l;2
584716;4250085778035;GRN;green Sesamöl;D;EG;6;0,5l;1;3,54;5,39;;;;;1l;2
584736;4250085778042;GRN;green Rapskernöl kaltgepresst;D;EG;6;0,5l;1;1,96;2,99;;;;;1l;2
584890;5998008708439;TAR;Walnussöl;H;EG;6;0,1l;1;3,73;5,99;;;;;;1
584955;5200112909092;VTV;Olivenöl nativ extra Peleponne;GR;EG;6;0,5l;1;6,31;9,99;;;;;1l;2
584965;5200112909566;VTV;VB Olivenöl nativ extra Pelepo;GR;EG;1;3,0l;1;33,44;49,9;;;;;1l;2
585000;;EFK;VB Display Dressing;D;DB;24;250ml;1;2,5;3,79;;;;;100ml;0,4
585020;;EFK;VB Display Mayo;D;DB;24;125g;1;1,78;2,85;;;;;100g;0,8
585040;;EFK;VB Display Ketchup;D;DB;24;250ml;1;1,78;2,85;;;;;100ml;0,4
585100;8024829001200;GCC;Olivenöl Agrinatura;I;IA;6;0,75l;1;8,49;13,49;;;;;1l;1,333
585125;8024829001552;GCC;Olivenöl Agrinatura;I;IA;5;l;1;9,83;81,99;;;;;;1
585600;4260014350508;TEU;Raps-Kernöl;D;C%;6;0,5l;1;4,81;7,49;;;;;1l;2
585640;4260014350607;TEU;Raps-Kernöl;D;DB;10;l;1;4,99;79,99;;;;;;1
585645;;TEU;Raps-Kernöl;D;EG;10;l;1;4,99;79,99;;;;;;1
585680;4260014350553;TEU;Rapskernöl zum Heiss Braten;D;DB;6;0,5l;1;4,81;7,49;;;;;1l;2
588342;4019736006022;ZWE;Brotzeit nach Obazda Art;D;C%;6;180g;1;1,64;2,79;;;;;100g;0,556
588362;4019736006046;ZWE;Kleine Brotzeit;D;C%;12;50g;1;0,63;0,99;;;;;100g;2
589329;4016249017514;ALO;Hildegards Dinkelkeks;D;C%;6;125g;1;1,87;2,99;;;;;100g;0,8
589925;4005561000441;BOL;Batirik;D;C%;6;250g;1;1,54;2,49;;;;;100g;0,4
591250;4031829232521;ÖKL;Minestrone mit Reis;D;C%;6;400ml;1;1,66;2,69;;;;;1l;2,5
591265;4031829232545;ÖKL;Linsen-Gemüse-Topf;D;C%;6;400ml;1;1,66;2,69;;;;;1l;2,5
591270;4031829232859;ÖKL;Sauce Bolognese;D;C%;6;400g;1;3,19;4,79;;;;;1kg;2,5
591275;4031829232866;ÖKL;Sauce Bolognese rein Geflügel;D;C%;6;400g;1;3,19;4,79;;;;;1kg;2,5
591285;4031829232927;ÖKL;Kartoffel-Möhren-Suppe;D;C%;6;400ml;1;1,99;2,99;;;;;1l;2,5
591600;4015637842837;BAK;Apfelmark, ungesüßt;D;EG;12;360g;1;1,11;1,79;;;;;1kg;2,778
591620;4015637842844;BAK;Apfelmark, ungesüßt;D;EG;12;700g;1;1,86;2,99;;;;;1kg;1,429
591640;4015637821351;BAK;Apfelmus, gesüßt;D;C%;12;360g;1;1,11;1,79;;;;;1kg;2,778
591660;4015637842943;BAK;Apfelmus, gesüßt;D;C%;12;700g;1;1,86;2,99;;;;;1kg;1,429
591704;4015637843100;BAK;Apfel-Mangomark, ungesüßt;D;C%;12;360g;1;1,26;1,99;;;;;1kg;2,778
591724;4015637843131;BAK;Apfel-Bananenmark, ungesüßt;D;C%;12;360g;1;1,26;1,99;;;;;1kg;2,778
591738;4015637825779;BAK;7-Zwergemus ungesüßt;D;DD;12;360g;1;1,46;2,39;;;;;1kg;2,778
591764;4015637822136;BAK;Apfel-Sanddornmus, gesüßt;D;C%;12;360g;1;1,26;1,99;;;;;1kg;2,778
591784;4015637822914;BAK;Apfel-Aprikosenmus;D;C%;12;360g;1;1,26;1,99;;;;;1kg;2,778
591861;4019339572436;DAV;Mandelkerne Mittelmeer;I;EG;6;500g;1;8,61;13,99;;;;;1kg;2
591926;4019339562352;DAV;Walnusskerne, großer Bruch;MD;EG;8;150g;1;2,46;3,99;;;;;100g;0,667
591940;4019339561034;DAV;Walnusskerne, halbe Kerne;MD;EG;8;100g;1;2,15;3,49;;;;;;1
591960;4019339572054;DAV;Mandelkerne Mittelmeer;E;EG;8;200g;1;3,69;5,99;;;;;100g;0,5
592010;4016435001648;SWZ;Ef_Brechbohnen Demeter;D;DD;6;370ml;1;1,05;1,69;;;;;100ml;0,27
592055;4018462401408;BYO;Bratöl exquisit;F;C%;6;0,5l;1;3,43;5,49;;;;;1l;2
592080;4019339595343;DAV;Cashewkerne, großer Bruch;VN;EG;6;200g;1;3,69;5,99;;;;;100g;0,5
592091;4019339620601;DAV;Paranüsse;BOL;EG;6;100g;1;2,15;3,49;;;;;;1
592095;4019339634066;DAV;Kokosraspeln;CL;EG;6;250g;1;1,84;2,99;;;;;100g;0,4
592131;9004145029224;STN;Bio-Bengelchen Rote Nasen Tee;CZ;C%;6;20 x 2g;1;2,05;3,49;;;;;100g;2,5
592184;4016435001594;SWZ;Ef_Rotkohl Demeter;D;DD;6;720ml;1;1,2;1,99;;;;;1l;1,389
592196;9004145022638;STN;FrühlingsKuss-Tee, im Beutel;CZ;C%;6;18x1,5g;1;2,05;3,49;;;;;100g;3,704
592262;4018462400500;BYO;Bratöl desodoriert high-oleic;A;EG;10;l;1;3,69;53,89;;;;;;1
592277;4018462400494;BYO;Sonnenblumenöl desodoriert ext;A;EG;10;l;1;3,29;;;;;;;1
592318;7640104959410;HOL;Bio-Folgemilch 4;CH;C%;4;600g;1;7,29;10,9;;;;;1kg;1,667
592444;4019339221105;DAV;Thai Reis, weiß Fairtrade;T;EG;8;500g;1;2,09;3,49;;;;;1kg;2
592499;4019339235119;DAV;Himalaya Basmati Reis, weiß;IND;EG;8;500g;1;1,82;2,99;;;;;1kg;2
592500;4019339236116;DAV;Himalaya Basmati Reis, Vollkor;IND;EG;8;500g;1;1,82;2,99;;;;;1kg;2
592515;4019339427071;DAV;Dampfmohn, gemahlener Blaumohn;TR;EG;7;200g;1;3,03;4,99;;;;;100g;0,5
592520;4019339431078;DAV;Hanfsamen geschält;A;EG;8;150g;1;2,76;4,49;;;;;100g;0,667
592624;4016435001815;SWZ;Ef_Pfirsiche;E;C%;6;370ml;1;2,08;3,29;;;;;100ml;0,27
592742;4019339706343;DAV;Türkische Feigen Lerida;TR;EG;6;200g;1;2,15;3,49;;;;;100g;0,5
592762;4019339716342;DAV;Süße Aprikosen;TR;EG;6;200g;1;2,76;4,49;;;;;100g;0,5
592825;4019339792759;DAV;Bananenchips;D;EG;6;125g;1;1,09;1,79;;;;;100g;0,8
592850;4019339226209;DAV;Basmati- &  Wildreis Mischung;D;DD;8;500g;1;3,11;4,99;;;;;1kg;2
592868;4019339733349;DAV;Sultaninen kernlos;TR;EG;6;200g;1;1,22;1,99;;;;;100g;0,5
592873;4019339733431;DAV;Sultaninen kernlos;TR;EG;6;500g;1;2,46;5,99;;;;;1kg;2
592916;4016435001792;SWZ;Ef_Aprikosen halbiert;F;C%;6;370ml;1;2,15;3,49;;;;;100ml;0,27
592919;4016435001785;SWZ;Ef_Ananas-Stücke im eigenen Saft;D;C%;6;370ml;1;2,08;3,29;;;;;100ml;0,27
592921;4016435001808;SWZ;Ef_Birnen geviertelt, gezuckert;D;C%;6;370ml;1;2;3,19;;;;;100ml;0,27
592922;4016435001532;SWZ;Ef_Gewürzgurken Demeter;D;DD;6;720ml;1;1,95;2,99;;;;;1l;1,388
592924;4019339760345;DAV;Californische Pflaumen;USA;EG;6;200g;1;3,08;4,99;;;;;100g;0,5
592926;4016435001549;SWZ;Ef_Cornichons Demeter;D;DD;6;370ml;1;1,7;2,69;;;;;100ml;0,27
592928;4016435001556;SWZ;Ef_Gewürzgurken Demeter;D;DD;6;370ml;1;1,55;2,49;;;;;100ml;0,27
592930;4016435001884;SWZ;Ef_Senfgurken Demeter;D;DD;6;720ml;1;2;3,19;;;;;1l;1,388
592932;4016435001891;SWZ;Ef_Gurkentöpfchen Demeter;D;DD;6;1062ml;1;2,15;3,49;;;;;1l;0,941
592934;4016435001563;SWZ;Ef_Salzdillgurken Demeter;D;DD;6;720ml;1;2;3,19;;;;;1l;1,388
592936;4016435001907;SWZ;Ef_Knoblauchgurken Demeter;D;DD;6;720ml;1;2;3,19;;;;;1l;1,388
592964;4019339787342;DAV;Datteln ohne Stein;TN;EG;6;200g;1;1,84;2,99;;;;;100g;0,5
593027;4024297009436;NAT;Rohrohrzucker, fein;D;UW;5;1kg;1;4,23;6,49;;;;;;1
593100;4019339733356;DAV;Rosinen;RA;EG;6;200g;1;1,84;2,99;;;;;100g;0,5
593120;4019339733363;DAV;Rosinen;RA;EG;6;500g;1;3,69;5,99;;;;;1kg;2
593230;4251026502047;ELK;Apfelmus VON Heldberg Obstbau;D;C%;12;710g;1;1,8;2,89;60;1,7;;;1kg;1,408
593240;4251026502054;ELK;Apfelmus VON Heldberg Obstbau;D;C%;12;350g;1;1,1;1,79;;;;;1kg;2,827
593300;4251026500982;ELK;Apfelmark VON Inge Behrendt;D;DN;12;700g;1;1,8;2,99;60;1,69;;;1kg;1,429
593310;4251026500975;ELK;Apfelmark VON Inge Behrendt;D;DN;12;360g;1;1,11;1,79;;;;;1kg;2,778
594200;5200112909504;VTV;Oliven Mediterran;GR;C%;12;200g;1;2,75;4,89;;;;;100g;0,5
594210;5200109200096;VTV;Oliven Classic;GR;C%;12;200g;1;2,75;4,89;;;;;100g;0,5
594250;5200112909535;VTV;Bärlauch-Tomaten-Pesto;D;C%;6;165ml;1;3,13;4,99;;;;;100ml;0,606
594260;5200112909528;VTV;Bärlauch-Chili-Pesto;D;C%;6;165ml;1;3,13;4,99;;;;;100ml;0,606
594270;5200112909511;VTV;Bärlauch-Cranberry-Pesto;D;C%;6;165ml;1;3,13;4,99;;;;;100ml;0,606
594290;5200112909450;VTV;Kalamata Oliven ohne Kern;GR;C%;12;250g;1;2,94;4,79;;;;;100g;0,667
594620;8024829009121;gcc;Getrocknete Tomaten Öl demeter;D;DD;6;180g;1;3,38;5,49;;;;;100g;0,556
594630;8024829009046;gcc;Passata;I;DD;12;690g;1;1,57;2,99;;;;;1kg;1,449
594760;8018759000341;SEL;Verde Pesto - Basilikum Pesto;I;C%;6;130g;1;1,69;2,95;;;;;100g;0,769
594770;8018759001881;SEL;Pesto alla Rucola;I;DN;6;130g;1;1,69;2,95;;;;;100g;0,769
594780;8018759001836;SEL;Pesto rosso - Tomaten Pesto;I;C%;6;130g;1;1,69;2,95;;;;;100g;0,769
594790;8018759000792;SEL;Tomaten-Sellerie Pesto;D;C%;6;130g;1;1,69;2,99;;;;;100g;0,769
594800;8018759000662;SEL;Pesto Petersilie;D;C%;6;130g;1;2,38;3,95;;;;;100g;0,769
594810;8018759003410;SEL;Tomaten Pesto mit Ricotta;I;C%;6;140g;1;1,69;2,95;;;;;100g;0,714
594840;8018759001546;SEL;Pesto mit Basilikum u.Pecorino;I;C%;6;130g;1;1,91;3,15;;;;;100g;0,769
594850;8018759002727;SEL;Tomatenpesto pik.mit Schafskäs;I;C%;6;130g;1;2,27;3,69;;;;;100g;0,769
594935;4012346157801;LEB;Sternanis, ganz;VN;EG;6;10 St;1;1,46;2,49;;;;;;1
594975;4012346168005;LEB;Bourbon-Vanille Schote;RM;EG;8;1 St;1;4,48;6,99;;;;;;1
594995;4012346151700;LEB;Bourbon-Vanille Schoten;RM;EG;8;2 St;1;4,11;6,99;;;;;;1
595015;8018759001300;SEL;Grüne Oliven in Salzlake;I;C%;6;310g;1;1,82;2,99;;;;;1kg;3,226
595025;8018759001324;SEL;Dunkle Oliven in Salzlake;I;C%;6;310g;1;1,82;2,99;;;;;1kg;3,226
595050;8018759000105;SEL;Halbgetrocknete Tomaten;I;DN;6;180g;1;2,98;4,99;;;;;100g;0,556
595070;8018759002161;SEL;Getrocknete Tomaten;I;C%;6;180g;1;2,99;4,99;;;;;100g;0,556
595080;8018759000204;SEL;Artischocken in Olivenöl;I;DN;6;280g;1;5,45;8,79;;;;;1kg;3,571
595115;8018759000198;SEL;Tomate natur mit Basilikum;I;DN;6;340g;1;1,29;1,99;;;;;1kg;2,941
595125;8018759003519;SEL;Tomatensauce mit Ricotta-Käse;I;C%;6;300g;1;1,61;2,79;;;;;1kg;3,333
595135;8018759000037;SEL;Salsa Pronta - Tomatensauce;I;C%;6;340g;1;1,29;1,99;;;;;1kg;2,941
595155;8018759000907;SEL;Salsa piccante - Tomatensauce;I;DN;6;340g;1;1,29;1,99;;;;;1kg;2,941
595185;8018759002185;SEL;Tomatenpolpa;I;DN;6;340g;1;1,05;1,69;;;;;1kg;2,941
595211;8713576230116;TER;Getrocknete Tomaten, halbe;I;EG;12;100g;1;1,88;2,99;;;;;;1
595218;4012346531601;LEB;Ostfriesen Tee;IND;EG;8;20x1,75g;1;1,47;2,49;;;;;100g;2,857
595270;8018759003151;SEL;Grüne Oliven ohne Stein;I;C%;6;295g;1;2,42;3,99;;;;;1kg;3,39
595280;8018759003205;SEL;Oliven a rondelle;I;C%;6;210g;1;1,79;2,99;;;;;100g;0,476
595290;8018759001263;SEL;Natives Olivenöl extra;I;DN;6;0,5l;1;6,65;9,99;;;;;1l;2
595325;8018759003601;SEL;Gegrillte Paprika in gem. Öl;I;DN;2;1kg;1;12,25;19,69;;;;;;1
595345;8018759001560;SEL;Verde Pesto - Basilikum Pesto;I;C%;6;500g;1;5,98;9,99;;;;;1kg;2
595365;8018759002208;SEL;Pesto mit Curry & Blüten;I;C%;6;130g;1;2,38;3,99;;;;;100g;0,769
